level_0,Time,C6_avg,psi6,V,S-1,S0
555,399.9999,5.56,0.99357,4.0,2.0,2.0
556,409.9999,5.56,0.99507,4.0,2.0,2.0
557,419.9999,5.56,0.99628,4.0,2.0,2.0
558,429.9999,5.56,0.99416,4.0,2.0,2.0
559,439.9999,5.56,0.99533,4.0,2.0,2.0
560,449.9999,5.56,0.99314,4.0,2.0,2.0
561,459.9999,5.56,0.99474,4.0,2.0,2.0
562,469.9999,5.56,0.9954,4.0,2.0,2.0
563,479.9999,5.56,0.99515,4.0,2.0,2.0
564,489.9999,5.56,0.99266,4.0,2.0,2.0
565,499.9999,5.56,0.99247,4.0,2.0,2.0
566,509.9999,5.56,0.99603,4.0,2.0,2.0
567,519.9999,5.56,0.9942,4.0,2.0,2.0
568,529.9999,5.54,0.98792,4.0,1.0,2.0
569,539.9999,5.54,0.98802,4.0,1.0,2.0
570,549.9999,5.56,0.99051,4.0,2.0,2.0
571,559.9999,5.56,0.99417,4.0,2.0,2.0
572,569.9999,5.56,0.99407,4.0,2.0,2.0
573,579.9999,5.56,0.99575,4.0,2.0,2.0
574,589.9999,5.56,0.9951,4.0,2.0,2.0
575,599.9999,5.56,0.99239,4.0,2.0,2.0
576,609.9999,5.56,0.99349,4.0,2.0,2.0
577,619.9999,5.56,0.99595,4.0,2.0,2.0
578,629.9999,5.56,0.99407,4.0,2.0,2.0
579,639.9999,5.56,0.99448,4.0,2.0,2.0
580,649.9999,5.56,0.99562,4.0,2.0,2.0
581,659.9999,5.56,0.99603,4.0,2.0,2.0
582,669.9999,5.56,0.99387,4.0,2.0,2.0
583,679.9999,5.56,0.99348,4.0,2.0,2.0
584,689.9999,5.56,0.99524,4.0,2.0,2.0
585,699.9999,5.56,0.99524,4.0,2.0,2.0
586,709.9999,5.56,0.99414,4.0,2.0,2.0
587,719.9999,5.56,0.99621,4.0,2.0,2.0
588,729.9999,5.56,0.99629,4.0,2.0,2.0
589,739.9999,5.56,0.99307,4.0,2.0,2.0
590,749.9999,5.56,0.9953,4.0,2.0,2.0
591,759.9999,5.56,0.99202,4.0,2.0,2.0
592,769.9999,5.56,0.99522,4.0,2.0,2.0
593,779.9999,5.56,0.99427,4.0,2.0,2.0
594,789.9999,5.56,0.9955,4.0,2.0,2.0
595,799.9999,5.56,0.99485,4.0,2.0,2.0
596,809.9999,5.56,0.99514,4.0,2.0,2.0
597,819.9999,5.56,0.993,4.0,2.0,2.0
598,829.9999,5.56,0.99512,4.0,2.0,2.0
599,839.9999,5.56,0.99515,4.0,2.0,2.0
600,849.9999,5.56,0.99469,4.0,2.0,2.0
601,0.0,5.56,0.99428,0.0,2.0,2.0
602,9.9999,5.56,0.99546,4.0,2.0,2.0
603,19.9999,5.56,0.99453,4.0,2.0,2.0
604,29.9999,5.56,0.99439,4.0,2.0,2.0
605,39.9999,5.56,0.99574,4.0,2.0,2.0
606,49.9999,5.56,0.9954,4.0,2.0,2.0
607,59.9999,5.56,0.99572,4.0,2.0,2.0
608,69.9999,5.56,0.99455,4.0,2.0,2.0
609,79.9999,5.56,0.99462,4.0,2.0,2.0
610,89.9999,5.56,0.99597,4.0,2.0,2.0
611,99.9999,5.56,0.99552,4.0,2.0,2.0
612,109.9999,5.56,0.99423,4.0,2.0,2.0
613,119.9999,5.56,0.99466,4.0,2.0,2.0
614,129.9999,5.56,0.99412,4.0,2.0,2.0
615,139.9999,5.56,0.99541,4.0,2.0,2.0
616,149.9999,5.56,0.99491,4.0,2.0,2.0
617,159.9999,5.56,0.99457,4.0,2.0,2.0
618,169.9999,5.56,0.9952,4.0,2.0,2.0
619,179.9999,5.56,0.99613,4.0,2.0,2.0
620,189.9999,5.56,0.99569,4.0,2.0,2.0
621,199.9999,5.56,0.99511,4.0,2.0,2.0
622,209.9999,5.56,0.99469,4.0,2.0,2.0
623,219.9999,5.56,0.99417,4.0,2.0,2.0
624,229.9999,5.56,0.99605,4.0,2.0,1.0
625,239.9999,5.56,0.99449,4.0,2.0,2.0
626,249.9999,5.56,0.99558,4.0,2.0,2.0
627,259.9999,5.56,0.99329,4.0,2.0,2.0
628,269.9999,5.56,0.99275,4.0,2.0,2.0
629,279.9999,5.56,0.99466,4.0,2.0,2.0
630,289.9999,5.56,0.996,4.0,2.0,2.0
631,299.9999,5.56,0.99556,4.0,2.0,2.0
632,309.9999,5.56,0.99408,4.0,2.0,2.0
633,319.9999,5.56,0.99645,4.0,2.0,2.0
634,329.9999,5.56,0.99571,4.0,2.0,2.0
635,339.9999,5.56,0.99523,4.0,2.0,2.0
637,359.9999,5.56,0.99511,4.0,2.0,2.0
638,369.9999,5.56,0.9942,4.0,2.0,2.0
639,379.9999,5.54667,0.98903,4.0,1.0,2.0
640,389.9999,5.5666699999999985,0.99601,4.0,2.0,2.0
641,399.9999,5.5666699999999985,0.99375,4.0,2.0,2.0
642,409.9999,5.5666699999999985,0.99537,4.0,2.0,2.0
643,419.9999,5.5666699999999985,0.99624,4.0,2.0,2.0
644,429.9999,5.5666699999999985,0.99547,4.0,2.0,2.0
645,439.9999,5.5666699999999985,0.99236,4.0,2.0,2.0
646,449.9999,5.5666699999999985,0.99373,4.0,2.0,2.0
647,459.9999,5.5666699999999985,0.99488,4.0,2.0,2.0
648,469.9999,5.5666699999999985,0.99553,4.0,2.0,2.0
649,479.9999,5.5666699999999985,0.99451,4.0,2.0,2.0
650,489.9999,5.5666699999999985,0.99628,4.0,2.0,2.0
651,499.9999,5.54667,0.98966,4.0,1.0,2.0
652,509.9999,5.5666699999999985,0.99607,4.0,2.0,2.0
653,519.9999,5.5666699999999985,0.9968,4.0,2.0,2.0
654,529.9999,5.5666699999999985,0.99267,4.0,2.0,2.0
655,539.9999,5.5666699999999985,0.99533,4.0,2.0,2.0
656,549.9999,5.5666699999999985,0.99601,4.0,2.0,2.0
657,559.9999,5.5666699999999985,0.99569,4.0,2.0,2.0
658,569.9999,5.5666699999999985,0.99455,4.0,2.0,2.0
659,579.9999,5.5666699999999985,0.99279,4.0,2.0,2.0
660,589.9999,5.5666699999999985,0.99488,4.0,2.0,2.0
661,599.9999,5.5666699999999985,0.99228,4.0,2.0,2.0
662,609.9999,5.5666699999999985,0.99432,4.0,2.0,2.0
663,619.9999,5.5666699999999985,0.99467,4.0,2.0,2.0
664,629.9999,5.5666699999999985,0.99525,4.0,2.0,2.0
665,639.9999,5.5666699999999985,0.99459,4.0,2.0,2.0
666,649.9999,5.5666699999999985,0.99501,4.0,2.0,2.0
667,659.9999,5.5666699999999985,0.99445,4.0,2.0,2.0
668,669.9999,5.5666699999999985,0.99362,4.0,2.0,2.0
669,679.9999,5.5666699999999985,0.9947,4.0,2.0,2.0
670,689.9999,5.5666699999999985,0.99427,4.0,2.0,2.0
671,699.9999,5.5666699999999985,0.99475,4.0,2.0,2.0
672,709.9999,5.5666699999999985,0.99455,4.0,2.0,2.0
673,719.9999,5.5666699999999985,0.99556,4.0,2.0,2.0
674,729.9999,5.5666699999999985,0.99478,4.0,2.0,2.0
675,739.9999,5.5666699999999985,0.99303,4.0,2.0,2.0
676,749.9999,5.5666699999999985,0.99501,4.0,2.0,2.0
677,759.9999,5.5666699999999985,0.99297,4.0,2.0,2.0
678,769.9999,5.5666699999999985,0.99498,4.0,2.0,2.0
679,779.9999,5.5666699999999985,0.99368,4.0,2.0,2.0
680,789.9999,5.5666699999999985,0.99576,4.0,2.0,2.0
681,799.9999,5.5666699999999985,0.99498,4.0,2.0,2.0
682,809.9999,5.5666699999999985,0.99547,4.0,2.0,2.0
683,819.9999,5.5666699999999985,0.99515,4.0,2.0,2.0
684,829.9999,5.5666699999999985,0.99306,4.0,2.0,2.0
685,839.9999,5.5666699999999985,0.99493,4.0,2.0,2.0
686,849.9999,5.5666699999999985,0.99481,4.0,2.0,2.0
687,0.0,1.7466700000000002,0.02671,4.0,0.0,1.0
688,9.9999,4.68667,0.02042,4.0,1.0,1.0
689,19.9999,5.04,0.05368,4.0,1.0,1.0
690,29.9999,5.06,0.07318,4.0,1.0,1.0
692,49.9999,5.0666699999999985,0.13089,4.0,1.0,1.0
697,99.9999,5.18667,0.20122,4.0,1.0,1.0
698,109.9999,5.13333,0.19406,4.0,1.0,1.0
699,119.9999,5.18667,0.20761,4.0,1.0,1.0
700,129.9999,5.2,0.18943,4.0,1.0,1.0
702,149.9999,5.2,0.20361,4.0,1.0,1.0
704,169.9999,5.2,0.18456,4.0,1.0,1.0
708,209.9999,5.21333,0.1675,4.0,1.0,1.0
709,219.9999,5.18667,0.16145,4.0,1.0,1.0
712,249.9999,5.18,0.18469,4.0,1.0,1.0
713,259.9999,5.20667,0.18733,4.0,1.0,1.0
714,269.9999,5.20667,0.19703,4.0,1.0,1.0
717,299.9999,5.18,0.19551,4.0,1.0,1.0
718,309.9999,5.18667,0.20117,4.0,1.0,1.0
719,319.9999,5.22,0.18682,4.0,1.0,1.0
722,349.9999,5.2,0.19026,4.0,1.0,1.0
725,379.9999,5.21333,0.16576,4.0,1.0,1.0
727,399.9999,5.19333,0.16538,4.0,1.0,1.0
729,419.9999,5.2,0.17670999999999998,4.0,1.0,1.0
730,429.9999,5.19333,0.17185,4.0,1.0,1.0
732,449.9999,5.21333,0.18541,4.0,1.0,1.0
733,459.9999,5.20667,0.18511,4.0,1.0,1.0
734,469.9999,5.16,0.15436,4.0,1.0,1.0
736,489.9999,5.21333,0.18491,4.0,1.0,1.0
742,549.9999,5.2,0.1874,4.0,1.0,1.0
744,569.9999,5.20667,0.20874,4.0,1.0,1.0
745,579.9999,5.24,0.20926,4.0,1.0,1.0
747,599.9999,5.21333,0.20011,4.0,1.0,1.0
748,609.9999,5.18,0.18768,4.0,1.0,1.0
752,649.9999,5.20667,0.19078,4.0,1.0,1.0
754,669.9999,5.17333,0.19131,4.0,1.0,1.0
755,679.9999,5.21333,0.20408,4.0,1.0,1.0
756,689.9999,5.19333,0.17773,4.0,1.0,1.0
758,709.9999,5.21333,0.16151,4.0,1.0,1.0
761,739.9999,5.19333,0.20342,4.0,1.0,1.0
762,749.9999,5.22,0.19277,4.0,1.0,1.0
764,769.9999,5.2,0.19739,4.0,1.0,1.0
766,789.9999,5.2,0.20743000000000006,4.0,1.0,1.0
767,799.9999,5.20667,0.18388,4.0,1.0,1.0
773,0.0,1.7466700000000002,0.02671,4.0,0.0,2.0
774,9.9999,4.98,0.47863,4.0,1.0,2.0
775,19.9999,5.28667,0.6887800000000001,4.0,1.0,2.0
776,29.9999,5.36667,0.83093,4.0,1.0,2.0
777,39.9999,5.473330000000002,0.96196,4.0,1.0,2.0
778,49.9999,5.50667,0.99355,4.0,2.0,2.0
779,59.9999,5.486669999999998,0.98731,4.0,1.0,2.0
780,69.9999,5.50667,0.99294,4.0,2.0,2.0
781,79.9999,5.50667,0.99513,4.0,2.0,2.0
782,89.9999,5.50667,0.99528,4.0,2.0,2.0
783,99.9999,5.50667,0.99551,4.0,2.0,2.0
784,109.9999,5.50667,0.99623,4.0,2.0,1.0
785,119.9999,5.50667,0.99541,4.0,2.0,2.0
786,129.9999,5.50667,0.99605,4.0,2.0,2.0
787,139.9999,5.50667,0.99489,4.0,2.0,2.0
788,149.9999,5.50667,0.99315,4.0,2.0,2.0
789,159.9999,5.50667,0.99102,4.0,2.0,2.0
790,169.9999,5.513330000000002,0.99111,4.0,2.0,2.0
791,179.9999,5.513330000000002,0.99555,4.0,2.0,2.0
792,189.9999,5.513330000000002,0.99293,4.0,2.0,2.0
793,199.9999,5.513330000000002,0.99371,4.0,2.0,2.0
794,209.9999,5.513330000000002,0.99166,4.0,2.0,2.0
796,229.9999,5.513330000000002,0.99318,4.0,2.0,1.0
797,239.9999,5.513330000000002,0.99522,4.0,2.0,2.0
798,249.9999,5.513330000000002,0.99483,4.0,2.0,2.0
799,259.9999,5.49333,0.98761,4.0,1.0,2.0
800,269.9999,5.513330000000002,0.99575,4.0,2.0,2.0
801,279.9999,5.513330000000002,0.99456,4.0,2.0,2.0
802,289.9999,5.513330000000002,0.99384,4.0,2.0,2.0
803,299.9999,5.513330000000002,0.99286,4.0,2.0,2.0
804,309.9999,5.513330000000002,0.99432,4.0,2.0,2.0
805,319.9999,5.513330000000002,0.99566,4.0,2.0,2.0
806,329.9999,5.513330000000002,0.99342,4.0,2.0,2.0
807,339.9999,5.513330000000002,0.99537,4.0,2.0,2.0
808,349.9999,5.513330000000002,0.99406,4.0,2.0,2.0
809,359.9999,5.513330000000002,0.99286,4.0,2.0,2.0
810,369.9999,5.49333,0.98667,4.0,1.0,2.0
811,379.9999,5.49333,0.98618,4.0,1.0,2.0
812,389.9999,5.513330000000002,0.99498,4.0,2.0,2.0
813,399.9999,5.513330000000002,0.9931,4.0,2.0,2.0
814,409.9999,5.49333,0.99145,4.0,2.0,2.0
815,419.9999,5.50667,0.99658,4.0,2.0,2.0
816,429.9999,5.50667,0.99453,4.0,2.0,2.0
817,439.9999,5.50667,0.99539,4.0,2.0,2.0
818,449.9999,5.50667,0.9966,4.0,2.0,2.0
819,459.9999,5.50667,0.99432,4.0,2.0,2.0
820,469.9999,5.50667,0.99373,4.0,2.0,2.0
821,479.9999,5.50667,0.99415,4.0,2.0,2.0
822,489.9999,5.50667,0.99517,4.0,2.0,2.0
823,499.9999,5.50667,0.99463,4.0,2.0,2.0
824,509.9999,5.50667,0.99504,4.0,2.0,2.0
825,519.9999,5.50667,0.99446,4.0,2.0,2.0
826,529.9999,5.50667,0.99619,4.0,2.0,2.0
827,539.9999,5.50667,0.99552,4.0,2.0,2.0
828,549.9999,5.50667,0.99541,4.0,2.0,2.0
829,559.9999,5.50667,0.99577,4.0,2.0,2.0
830,569.9999,5.50667,0.99592,4.0,2.0,2.0
831,579.9999,5.50667,0.99495,4.0,2.0,2.0
832,589.9999,5.50667,0.99544,4.0,2.0,2.0
833,599.9999,5.50667,0.99116,4.0,2.0,1.0
834,609.9999,5.50667,0.99456,4.0,2.0,1.0
835,619.9999,5.50667,0.99295,4.0,2.0,2.0
836,629.9999,5.50667,0.99375,4.0,2.0,2.0
837,639.9999,5.50667,0.99179,4.0,2.0,2.0
838,649.9999,5.50667,0.99497,4.0,2.0,2.0
839,659.9999,5.50667,0.99567,4.0,2.0,2.0
840,669.9999,5.50667,0.99521,4.0,2.0,1.0
841,679.9999,5.50667,0.99477,4.0,2.0,2.0
843,699.9999,5.50667,0.99301,4.0,2.0,2.0
844,709.9999,5.50667,0.9953,4.0,2.0,1.0
845,719.9999,5.50667,0.99582,4.0,2.0,1.0
846,729.9999,5.50667,0.99456,4.0,2.0,1.0
847,739.9999,5.50667,0.99375,4.0,2.0,2.0
848,749.9999,5.486669999999998,0.98718,4.0,1.0,2.0
849,759.9999,5.486669999999998,0.98773,4.0,1.0,2.0
850,769.9999,5.49333,0.99146,4.0,2.0,2.0
851,779.9999,5.50667,0.99599,4.0,2.0,2.0
852,789.9999,5.50667,0.99378,4.0,2.0,2.0
853,799.9999,5.50667,0.99492,4.0,2.0,2.0
854,809.9999,5.50667,0.99569,4.0,2.0,2.0
855,819.9999,5.486669999999998,0.98692,4.0,1.0,2.0
856,829.9999,5.50667,0.99462,4.0,2.0,2.0
857,839.9999,5.486669999999998,0.98891,4.0,1.0,2.0
858,849.9999,5.50667,0.99719,4.0,2.0,2.0
859,0.0,4.94667,0.11904,4.0,1.0,1.0
860,9.9999,4.95333,0.13790999999999998,4.0,1.0,1.0
862,29.9999,4.96,0.13267,4.0,1.0,1.0
863,39.9999,4.96,0.1437,4.0,1.0,1.0
864,49.9999,4.94,0.13733,4.0,1.0,1.0
865,59.9999,4.95333,0.14214000000000002,4.0,1.0,1.0
866,69.9999,4.92667,0.13316,4.0,1.0,1.0
869,99.9999,5.013330000000002,0.16960999999999998,4.0,1.0,1.0
870,109.9999,4.94,0.14556,4.0,1.0,1.0
874,149.9999,4.96,0.1396,4.0,1.0,1.0
876,169.9999,4.973330000000002,0.14038,4.0,1.0,1.0
877,179.9999,4.98,0.12542,4.0,1.0,1.0
878,189.9999,4.96667,0.13609000000000002,4.0,1.0,1.0
880,209.9999,4.94,0.12253,4.0,1.0,1.0
881,219.9999,4.94,0.12983,4.0,1.0,1.0
882,229.9999,4.92667,0.14770999999999998,4.0,1.0,1.0
883,239.9999,4.9333300000000015,0.13087,4.0,1.0,1.0
884,249.9999,4.92,0.15103,4.0,1.0,1.0
885,259.9999,4.92667,0.13018,4.0,1.0,1.0
886,269.9999,4.94,0.13535,4.0,1.0,1.0
887,279.9999,4.9333300000000015,0.12976,4.0,1.0,1.0
888,289.9999,4.91333,0.13464,4.0,1.0,1.0
889,299.9999,4.91333,0.13732,4.0,1.0,1.0
890,309.9999,4.9333300000000015,0.13852,4.0,1.0,1.0
891,319.9999,4.91333,0.13065,4.0,1.0,1.0
892,329.9999,4.98,0.11029,4.0,1.0,1.0
894,349.9999,4.90667,0.13828,4.0,1.0,1.0
896,369.9999,4.9333300000000015,0.13435999999999998,4.0,1.0,1.0
897,379.9999,4.96,0.13474,4.0,1.0,1.0
898,389.9999,4.91333,0.1466,4.0,1.0,1.0
900,409.9999,4.95333,0.13697,4.0,1.0,1.0
901,419.9999,4.973330000000002,0.13366,4.0,1.0,1.0
903,439.9999,4.96,0.13001,4.0,1.0,1.0
904,449.9999,4.92667,0.13045,4.0,1.0,1.0
905,459.9999,4.973330000000002,0.14495,4.0,1.0,1.0
906,469.9999,4.96,0.12395,4.0,1.0,1.0
909,499.9999,4.94,0.15834,4.0,1.0,1.0
910,509.9999,4.9333300000000015,0.13623,4.0,1.0,1.0
911,519.9999,4.92,0.13247,4.0,1.0,1.0
912,529.9999,4.96667,0.15012,4.0,1.0,1.0
915,559.9999,4.96667,0.13656,4.0,1.0,1.0
916,569.9999,4.986669999999998,0.12179,4.0,1.0,1.0
917,579.9999,4.9333300000000015,0.14458,4.0,1.0,1.0
918,589.9999,4.96,0.13849,4.0,1.0,1.0
922,629.9999,4.986669999999998,0.17007,4.0,1.0,1.0
925,659.9999,5.00667,0.21027,4.0,1.0,1.0
926,669.9999,4.99333,0.1898,4.0,1.0,1.0
928,689.9999,5.00667,0.21095,4.0,1.0,1.0
929,699.9999,5.00667,0.20887,4.0,1.0,1.0
930,709.9999,5.04667,0.18846,4.0,1.0,1.0
933,739.9999,5.00667,0.18384,4.0,1.0,1.0
935,759.9999,4.986669999999998,0.18302,4.0,1.0,1.0
936,769.9999,5.04,0.19715,4.0,1.0,1.0
937,779.9999,5.04,0.17404,4.0,1.0,1.0
939,799.9999,5.04667,0.17804,4.0,1.0,1.0
940,809.9999,5.026669999999998,0.19215,4.0,1.0,1.0
942,829.9999,5.04,0.18078,4.0,1.0,1.0
943,839.9999,5.04,0.18569,4.0,1.0,1.0
944,849.9999,5.0666699999999985,0.17798,4.0,1.0,1.0
946,9.9999,4.55333,0.04249,4.0,1.0,1.0
952,69.9999,4.95333,0.13118,4.0,1.0,1.0
956,109.9999,4.90667,0.14257,4.0,1.0,1.0
957,119.9999,4.92667,0.12963,4.0,1.0,1.0
959,139.9999,4.90667,0.13076,4.0,1.0,1.0
962,169.9999,4.94,0.13175,4.0,1.0,1.0
964,189.9999,4.94,0.13291,4.0,1.0,1.0
967,219.9999,4.98,0.13489,4.0,1.0,1.0
968,229.9999,4.98,0.14071,4.0,1.0,1.0
971,259.9999,4.94,0.14173,4.0,1.0,1.0
974,289.9999,4.973330000000002,0.16876,4.0,1.0,1.0
977,319.9999,4.973330000000002,0.15249,4.0,1.0,1.0
978,329.9999,4.96667,0.13414,4.0,1.0,1.0
980,349.9999,4.986669999999998,0.14825,4.0,1.0,1.0
983,379.9999,4.986669999999998,0.16729000000000002,4.0,1.0,1.0
984,389.9999,4.95333,0.15574000000000002,4.0,1.0,1.0
985,399.9999,4.94667,0.14405,4.0,1.0,1.0
988,429.9999,4.94667,0.1244,4.0,1.0,1.0
989,439.9999,4.95333,0.15768,4.0,1.0,1.0
993,479.9999,4.95333,0.14979,4.0,1.0,1.0
994,489.9999,4.96,0.12672,4.0,1.0,1.0
995,499.9999,4.96,0.13217,4.0,1.0,1.0
996,509.9999,4.96,0.15689,4.0,1.0,1.0
998,529.9999,4.96,0.15339,4.0,1.0,1.0
1001,559.9999,4.98,0.13972,4.0,1.0,1.0
1005,599.9999,4.92667,0.14173,4.0,1.0,1.0
1006,609.9999,4.9333300000000015,0.15646,4.0,1.0,1.0
1007,619.9999,4.90667,0.12972,4.0,1.0,1.0
1009,639.9999,4.98,0.14499,4.0,1.0,1.0
1010,649.9999,4.96667,0.15335,4.0,1.0,1.0
1011,659.9999,4.95333,0.14355,4.0,1.0,1.0
1013,679.9999,4.95333,0.14862,4.0,1.0,1.0
1014,689.9999,4.94,0.13305,4.0,1.0,1.0
1015,699.9999,4.94667,0.1363,4.0,1.0,1.0
1016,709.9999,4.96667,0.14369,4.0,1.0,1.0
1018,729.9999,4.95333,0.15615,4.0,1.0,1.0
1020,749.9999,4.9333300000000015,0.15138,4.0,1.0,1.0
1021,759.9999,4.92,0.13898,4.0,1.0,1.0
1022,769.9999,4.96,0.12664,4.0,1.0,1.0
1024,789.9999,4.95333,0.12709,4.0,1.0,1.0
1027,819.9999,4.94,0.14051,4.0,1.0,1.0
1030,849.9999,4.9333300000000015,0.12691,4.0,1.0,1.0
1031,0.0,4.94667,0.11904,4.0,1.0,1.0
1035,39.9999,4.94667,0.13525,4.0,1.0,1.0
1039,79.9999,4.95333,0.13718,4.0,1.0,1.0
1040,89.9999,4.94,0.14197,4.0,1.0,1.0
1042,109.9999,4.9333300000000015,0.15006,4.0,1.0,1.0
1045,139.9999,4.94667,0.14459,4.0,1.0,1.0
1048,169.9999,4.94,0.15482,4.0,1.0,1.0
1050,189.9999,5.026669999999998,0.16954,4.0,1.0,1.0
1051,199.9999,5.026669999999998,0.2056,4.0,1.0,1.0
1052,209.9999,5.04,0.20814,4.0,1.0,1.0
1054,229.9999,5.04,0.1535,4.0,1.0,1.0
1055,239.9999,5.026669999999998,0.1526,4.0,1.0,1.0
1057,259.9999,5.026669999999998,0.16017,4.0,1.0,1.0
1058,269.9999,4.99333,0.15864,4.0,1.0,1.0
1059,279.9999,5.013330000000002,0.17708,4.0,1.0,1.0
1060,289.9999,5.02,0.17328,4.0,1.0,1.0
1061,299.9999,4.98,0.17227,4.0,1.0,1.0
1063,319.9999,5.00667,0.18332,4.0,1.0,1.0
1064,329.9999,4.96,0.17271,4.0,1.0,1.0
1066,349.9999,5.0,0.16768,4.0,1.0,1.0
1068,369.9999,4.94,0.17115,4.0,1.0,1.0
1070,389.9999,4.986669999999998,0.17102,4.0,1.0,1.0
1076,449.9999,5.03333,0.16618,4.0,1.0,1.0
1077,459.9999,5.02,0.17137,4.0,1.0,1.0
1078,469.9999,5.0,0.16962,4.0,1.0,1.0
1079,479.9999,4.99333,0.19195,4.0,1.0,1.0
1080,489.9999,5.026669999999998,0.16412000000000002,4.0,1.0,1.0
1081,499.9999,5.013330000000002,0.17384000000000002,4.0,1.0,1.0
1085,539.9999,5.00667,0.15538,4.0,1.0,1.0
1088,569.9999,4.96667,0.15962,4.0,1.0,1.0
1089,579.9999,4.986669999999998,0.16166,4.0,1.0,1.0
1090,589.9999,5.026669999999998,0.16236,4.0,1.0,1.0
1092,609.9999,5.00667,0.17102,4.0,1.0,1.0
1093,619.9999,4.973330000000002,0.14586,4.0,1.0,1.0
1094,629.9999,4.96667,0.15616,4.0,1.0,1.0
1095,639.9999,5.026669999999998,0.18213,4.0,1.0,1.0
1096,649.9999,4.99333,0.17687,4.0,1.0,1.0
1098,669.9999,4.973330000000002,0.14394,4.0,1.0,1.0
1099,679.9999,4.973330000000002,0.16141,4.0,1.0,1.0
1101,699.9999,4.986669999999998,0.18842,4.0,1.0,1.0
1103,719.9999,5.02,0.20464,4.0,1.0,1.0
1111,799.9999,5.06,0.20342,4.0,1.0,1.0
1112,809.9999,5.04667,0.21186,4.0,1.0,1.0
1113,819.9999,5.013330000000002,0.21639,4.0,1.0,1.0
1114,829.9999,5.03333,0.19607,4.0,1.0,1.0
1115,839.9999,5.04667,0.20065,4.0,1.0,1.0
1116,849.9999,5.04,0.18975,4.0,1.0,1.0
1117,0.0,1.7466700000000002,0.02671,4.0,0.0,2.0
1118,9.9999,4.78667,0.38006,4.0,1.0,2.0
1119,19.9999,5.32667,0.58033,4.0,1.0,2.0
1120,29.9999,5.38,0.69176,4.0,1.0,2.0
1121,39.9999,5.40667,0.71922,4.0,1.0,2.0
1122,49.9999,5.3933300000000015,0.72847,4.0,1.0,2.0
1124,69.9999,5.36667,0.73332,4.0,1.0,1.0
1125,79.9999,5.40667,0.7549600000000001,4.0,1.0,2.0
1126,89.9999,5.40667,0.77881,4.0,1.0,2.0
1127,99.9999,5.38667,0.77651,4.0,1.0,2.0
1128,109.9999,5.38,0.79791,4.0,1.0,2.0
1129,119.9999,5.46667,0.88385,4.0,1.0,2.0
1130,129.9999,5.486669999999998,0.9671,4.0,1.0,2.0
1131,139.9999,5.54,0.99463,4.0,2.0,2.0
1132,149.9999,5.54,0.99358,4.0,2.0,2.0
1133,159.9999,5.54,0.99511,4.0,2.0,2.0
1134,169.9999,5.54,0.99536,4.0,2.0,2.0
1135,179.9999,5.54,0.99533,4.0,2.0,2.0
1136,189.9999,5.54,0.99361,4.0,2.0,2.0
1138,209.9999,5.52,0.9868,4.0,1.0,2.0
1139,219.9999,5.52,0.98864,4.0,1.0,2.0
1140,229.9999,5.54,0.99196,4.0,2.0,2.0
1141,239.9999,5.54,0.99566,4.0,2.0,2.0
1142,249.9999,5.54,0.99527,4.0,2.0,2.0
1143,259.9999,5.54,0.99438,4.0,2.0,2.0
1144,269.9999,5.54,0.9941,4.0,2.0,2.0
1145,279.9999,5.54,0.99372,4.0,2.0,2.0
1146,289.9999,5.54,0.99504,4.0,2.0,2.0
1147,299.9999,5.54,0.99578,4.0,2.0,1.0
1148,309.9999,5.54,0.99647,4.0,2.0,1.0
1149,319.9999,5.54,0.99436,4.0,2.0,1.0
1151,339.9999,5.54,0.99374,4.0,2.0,1.0
1153,359.9999,5.54,0.9957,4.0,2.0,1.0
1154,369.9999,5.54,0.99542,4.0,2.0,2.0
1155,379.9999,5.54,0.99503,4.0,2.0,2.0
1156,389.9999,5.54,0.99463,4.0,2.0,2.0
1157,399.9999,5.54,0.99279,4.0,2.0,2.0
1158,409.9999,5.54,0.99572,4.0,2.0,1.0
1159,419.9999,5.54,0.99417,4.0,2.0,2.0
1160,429.9999,5.54,0.99549,4.0,2.0,2.0
1161,439.9999,5.54,0.99663,4.0,2.0,2.0
1163,459.9999,5.52,0.98862,4.0,1.0,2.0
1164,469.9999,5.52,0.98994,4.0,1.0,2.0
1166,489.9999,5.52,0.98871,4.0,1.0,1.0
1167,499.9999,5.52,0.98747,4.0,1.0,2.0
1168,509.9999,5.52,0.98734,4.0,1.0,2.0
1169,519.9999,5.54,0.9923,4.0,2.0,2.0
1170,529.9999,5.54,0.99435,4.0,2.0,2.0
1171,539.9999,5.54,0.995,4.0,2.0,2.0
1172,549.9999,5.54,0.99632,4.0,2.0,2.0
1173,559.9999,5.52,0.98794,4.0,1.0,2.0
1174,569.9999,5.54,0.99223,4.0,2.0,2.0
1175,579.9999,5.54,0.99576,4.0,2.0,1.0
1176,589.9999,5.54,0.99439,4.0,2.0,2.0
1177,599.9999,5.52,0.98992,4.0,1.0,2.0
1178,609.9999,5.54,0.99601,4.0,2.0,2.0
1179,619.9999,5.54,0.99235,4.0,2.0,2.0
1180,629.9999,5.52,0.98655,4.0,1.0,2.0
1181,639.9999,5.52,0.98925,4.0,1.0,2.0
1182,649.9999,5.54,0.99492,4.0,2.0,2.0
1183,659.9999,5.54,0.99349,4.0,2.0,2.0
1184,669.9999,5.53333,0.99337,4.0,2.0,2.0
