level_0,Time,C6_avg,psi6,V,S-2,S-1,S0
769,509.9999,3.28,0.13388,2.0,0.0,0.0,0.0
772,539.9999,3.22667,0.16775,2.0,0.0,0.0,0.0
773,549.9999,3.14667,0.14794000000000002,2.0,0.0,0.0,0.0
774,559.9999,3.12,0.15175,2.0,0.0,0.0,0.0
780,619.9999,3.25333,0.24885,2.0,0.0,0.0,0.0
782,639.9999,3.27333,0.25969000000000003,2.0,0.0,0.0,0.0
783,649.9999,3.2866699999999995,0.21095,2.0,0.0,0.0,0.0
785,669.9999,3.14667,0.13433,2.0,0.0,0.0,0.0
788,699.9999,3.17333,0.22878,2.0,0.0,0.0,0.0
789,709.9999,3.25333,0.2526,2.0,0.0,0.0,0.0
790,719.9999,3.21333,0.21077,2.0,0.0,0.0,0.0
793,749.9999,3.19333,0.15773,2.0,0.0,0.0,0.0
794,759.9999,2.99333,0.28008,2.0,0.0,0.0,0.0
798,799.9999,3.22,0.12946,2.0,0.0,0.0,0.0
803,849.9999,3.16667,0.25559,2.0,0.0,0.0,0.0
804,859.9999,2.96,0.14742,2.0,0.0,0.0,0.0
805,869.9999,3.14667,0.12532,2.0,0.0,0.0,0.0
806,879.9999,2.96667,0.11643,2.0,0.0,0.0,0.0
808,899.9999,2.94667,0.18919,2.0,0.0,0.0,0.0
809,99.9999,3.74,0.02075,2.0,1.0,0.0,0.0
810,109.9999,3.81333,0.05839,2.0,1.0,0.0,0.0
814,149.9999,3.39333,0.08362,2.0,1.0,0.0,0.0
815,159.9999,3.33333,0.06998,2.0,1.0,0.0,0.0
816,169.9999,3.28,0.03098,2.0,0.0,0.0,0.0
817,179.9999,3.2866699999999995,0.08861000000000001,2.0,0.0,0.0,0.0
818,189.9999,3.1066700000000003,0.13241,2.0,0.0,0.0,0.0
819,199.9999,3.28,0.09555,2.0,0.0,0.0,0.0
822,229.9999,3.14667,0.08416,2.0,0.0,0.0,0.0
824,249.9999,3.02667,0.07474,2.0,0.0,0.0,0.0
825,259.9999,3.12,0.08737,2.0,0.0,0.0,0.0
828,289.9999,3.23333,0.09869,2.0,0.0,0.0,0.0
830,309.9999,3.06667,0.06559,2.0,0.0,0.0,0.0
832,329.9999,3.02667,0.01364,2.0,0.0,0.0,0.0
833,339.9999,3.33333,0.08769,2.0,0.0,0.0,0.0
835,359.9999,3.11333,0.14256,2.0,0.0,0.0,0.0
840,409.9999,3.0,0.13802,2.0,0.0,0.0,0.0
842,429.9999,3.14,0.07815,2.0,0.0,0.0,0.0
846,469.9999,3.19333,0.18799,2.0,0.0,0.0,0.0
849,499.9999,3.03333,0.18832,2.0,0.0,0.0,0.0
851,519.9999,3.22,0.12865,2.0,0.0,0.0,0.0
853,539.9999,3.23333,0.23222,2.0,0.0,0.0,0.0
854,549.9999,3.27333,0.18127,2.0,0.0,0.0,0.0
856,569.9999,3.25333,0.16384,2.0,0.0,0.0,0.0
858,589.9999,3.18667,0.13995,2.0,0.0,0.0,0.0
859,599.9999,3.32667,0.24125,2.0,0.0,0.0,0.0
863,639.9999,3.33333,0.27078,2.0,0.0,0.0,0.0
864,649.9999,3.43333,0.31296,2.0,0.0,0.0,0.0
865,659.9999,3.3,0.16974,2.0,0.0,0.0,0.0
868,689.9999,3.14,0.21203,2.0,0.0,0.0,0.0
870,709.9999,3.44,0.15693,2.0,0.0,0.0,0.0
872,729.9999,3.13333,0.16065,2.0,0.0,0.0,0.0
875,759.9999,3.1266700000000003,0.16947,2.0,0.0,0.0,0.0
878,789.9999,3.18,0.04137,2.0,0.0,0.0,0.0
880,809.9999,2.86,0.02994,2.0,0.0,0.0,0.0
881,819.9999,3.20667,0.07915,2.0,0.0,0.0,0.0
885,859.9999,3.1066700000000003,0.075,2.0,0.0,0.0,0.0
888,889.9999,3.22,0.14587,2.0,0.0,0.0,0.0
890,99.9999,4.1,0.53945,2.0,2.0,1.0,0.0
891,109.9999,3.84,0.45984,2.0,1.0,0.0,0.0
892,119.9999,4.04667,0.46577,2.0,1.0,1.0,0.0
893,129.9999,3.90667,0.49863,2.0,1.0,0.0,0.0
894,139.9999,3.91333,0.46975,2.0,1.0,0.0,0.0
895,149.9999,3.85333,0.45668,2.0,1.0,0.0,0.0
896,159.9999,3.88667,0.48085,2.0,1.0,0.0,0.0
897,169.9999,3.92667,0.47187,2.0,1.0,0.0,0.0
899,189.9999,3.67333,0.37174,2.0,1.0,0.0,0.0
901,209.9999,3.753330000000001,0.4522100000000001,2.0,0.0,0.0,0.0
902,219.9999,3.77333,0.4150100000000001,2.0,1.0,0.0,0.0
908,279.9999,3.68,0.35499,2.0,0.0,0.0,0.0
910,299.9999,3.46667,0.31884,2.0,0.0,0.0,0.0
912,319.9999,3.5133300000000003,0.33448,2.0,0.0,0.0,0.0
914,339.9999,3.5133300000000003,0.32991,2.0,0.0,0.0,0.0
915,349.9999,3.4733300000000003,0.30517,2.0,0.0,0.0,0.0
918,379.9999,3.52,0.36864,2.0,0.0,0.0,0.0
920,399.9999,3.37333,0.26149,2.0,0.0,0.0,0.0
924,439.9999,3.4733300000000003,0.32193,2.0,0.0,0.0,0.0
929,489.9999,3.2,0.25124,2.0,0.0,0.0,0.0
931,509.9999,3.26,0.25333,2.0,0.0,0.0,0.0
935,549.9999,3.30667,0.28729,2.0,0.0,0.0,0.0
939,589.9999,3.18,0.30749,2.0,0.0,0.0,0.0
940,599.9999,3.4,0.35991,2.0,0.0,0.0,0.0
941,609.9999,3.1266700000000003,0.24641,2.0,0.0,0.0,0.0
943,629.9999,3.4733300000000003,0.24081,2.0,0.0,0.0,0.0
954,739.9999,3.61333,0.36652,2.0,0.0,0.0,0.0
955,749.9999,3.6,0.30505,2.0,0.0,0.0,0.0
956,759.9999,3.52,0.34003,2.0,0.0,0.0,0.0
957,769.9999,3.56,0.27953,2.0,0.0,0.0,0.0
958,779.9999,3.4,0.25029,2.0,0.0,0.0,0.0
959,789.9999,3.40667,0.27475,2.0,0.0,0.0,0.0
961,809.9999,3.33333,0.20728,2.0,0.0,0.0,0.0
962,819.9999,3.40667,0.21304,2.0,0.0,0.0,0.0
963,829.9999,3.58667,0.33101,2.0,0.0,0.0,0.0
964,839.9999,3.5733300000000003,0.36344,2.0,0.0,0.0,0.0
966,859.9999,3.46,0.34925,2.0,0.0,0.0,0.0
967,869.9999,3.28,0.29665,2.0,0.0,0.0,0.0
970,899.9999,3.22667,0.33811,2.0,0.0,0.0,0.0
971,99.9999,3.61333,0.13965,2.0,1.0,0.0,0.0
972,109.9999,3.5133300000000003,0.17188,2.0,1.0,0.0,0.0
975,139.9999,3.44,0.09434,2.0,1.0,0.0,0.0
976,149.9999,3.38,0.14153,2.0,1.0,0.0,0.0
977,159.9999,3.38,0.16633,2.0,1.0,0.0,0.0
978,169.9999,3.38,0.18488,2.0,0.0,0.0,0.0
979,179.9999,3.19333,0.13068,2.0,0.0,0.0,0.0
980,189.9999,3.16,0.08325,2.0,0.0,0.0,0.0
981,199.9999,3.38667,0.16269,2.0,0.0,0.0,0.0
982,209.9999,3.30667,0.14185,2.0,0.0,0.0,0.0
988,269.9999,3.2,0.15459,2.0,0.0,0.0,0.0
991,299.9999,3.2866699999999995,0.09258,2.0,0.0,0.0,0.0
996,349.9999,3.27333,0.1252,2.0,0.0,0.0,0.0
998,369.9999,3.17333,0.06021,2.0,0.0,0.0,0.0
1000,389.9999,2.67333,0.08221,2.0,0.0,0.0,0.0
1001,399.9999,3.04667,0.0583,2.0,0.0,0.0,0.0
1003,419.9999,3.16667,0.08258,2.0,0.0,0.0,0.0
1007,459.9999,3.0,0.03184,2.0,0.0,0.0,0.0
1009,479.9999,3.16667,0.14726,2.0,0.0,0.0,0.0
1012,509.9999,3.00667,0.04377,2.0,0.0,0.0,0.0
1013,519.9999,3.07333,0.06573999999999999,2.0,0.0,0.0,0.0
1014,529.9999,3.08,0.09304,2.0,0.0,0.0,0.0
1015,539.9999,2.9,0.04011,2.0,0.0,0.0,0.0
1016,549.9999,3.09333,0.03921,2.0,0.0,0.0,0.0
1020,589.9999,3.3,0.17658,2.0,0.0,0.0,0.0
1021,599.9999,3.2,0.15596,2.0,0.0,0.0,0.0
1022,609.9999,3.15333,0.19549,2.0,0.0,0.0,0.0
1024,629.9999,3.2866699999999995,0.18282,2.0,0.0,0.0,0.0
1025,639.9999,3.1,0.11156,2.0,0.0,0.0,0.0
1026,649.9999,3.04,0.09499,2.0,0.0,0.0,0.0
1027,659.9999,2.94667,0.0596,2.0,0.0,0.0,0.0
1028,669.9999,3.13333,0.03577,2.0,0.0,0.0,0.0
1029,679.9999,3.1266700000000003,0.09135,2.0,0.0,0.0,0.0
1030,689.9999,2.97333,0.08839,2.0,0.0,0.0,0.0
1031,699.9999,3.07333,0.1162,2.0,0.0,0.0,0.0
1034,729.9999,3.38,0.0237,2.0,0.0,0.0,0.0
1036,749.9999,3.37333,0.12073,2.0,0.0,0.0,0.0
1037,759.9999,3.34667,0.18011,2.0,0.0,0.0,0.0
1039,779.9999,3.42667,0.21104,2.0,0.0,0.0,0.0
1041,799.9999,3.28,0.21669,2.0,0.0,0.0,0.0
1042,809.9999,3.38,0.18619,2.0,0.0,0.0,0.0
1044,829.9999,3.15333,0.18329,2.0,0.0,0.0,0.0
1046,849.9999,3.46,0.13267,2.0,0.0,0.0,0.0
1047,859.9999,3.22,0.12827,2.0,0.0,0.0,0.0
1048,869.9999,3.18,0.16492,2.0,0.0,0.0,0.0
1050,889.9999,3.26667,0.25075,2.0,0.0,0.0,0.0
1055,129.9999,3.96667,0.43578,2.0,1.0,0.0,0.0
1056,139.9999,3.90667,0.46285,2.0,1.0,0.0,0.0
1057,149.9999,3.9,0.48395,2.0,1.0,0.0,0.0
1058,159.9999,3.733330000000001,0.39618,2.0,1.0,0.0,0.0
1059,169.9999,3.76667,0.37958,2.0,1.0,0.0,0.0
1060,179.9999,3.64667,0.36278,2.0,1.0,0.0,0.0
1062,199.9999,3.62667,0.33492,2.0,1.0,0.0,0.0
1063,209.9999,3.36667,0.28939000000000004,2.0,1.0,0.0,0.0
1065,229.9999,3.48,0.35073000000000004,2.0,0.0,0.0,0.0
1067,249.9999,3.5333300000000003,0.2404,2.0,0.0,0.0,0.0
1070,279.9999,3.36,0.2884,2.0,0.0,0.0,0.0
1077,349.9999,3.34667,0.30269,2.0,0.0,0.0,0.0
1079,369.9999,3.26,0.25799,2.0,0.0,0.0,0.0
1080,379.9999,3.41333,0.27169,2.0,0.0,0.0,0.0
1084,419.9999,3.34,0.29074,2.0,0.0,0.0,0.0
1085,429.9999,3.19333,0.25035,2.0,0.0,0.0,0.0
1088,459.9999,3.40667,0.29143,2.0,0.0,0.0,0.0
1089,469.9999,3.39333,0.29745,2.0,0.0,0.0,0.0
1090,479.9999,3.13333,0.18161,2.0,0.0,0.0,0.0
1091,489.9999,3.31333,0.16995,2.0,0.0,0.0,0.0
1092,499.9999,3.2866699999999995,0.21279,2.0,0.0,0.0,0.0
1094,519.9999,3.30667,0.24178,2.0,0.0,0.0,0.0
1095,529.9999,3.41333,0.33456,2.0,0.0,0.0,0.0
1099,569.9999,3.4733300000000003,0.33827,2.0,0.0,0.0,0.0
1100,579.9999,3.48,0.28631,2.0,0.0,0.0,0.0
1103,609.9999,3.45333,0.26184,2.0,0.0,0.0,0.0
1104,619.9999,3.31333,0.29,2.0,0.0,0.0,0.0
1107,649.9999,3.54667,0.32517,2.0,0.0,0.0,0.0
1109,669.9999,3.16,0.26699,2.0,0.0,0.0,0.0
1111,689.9999,3.38,0.28637,2.0,0.0,0.0,0.0
1112,699.9999,3.23333,0.24524,2.0,0.0,0.0,0.0
1113,709.9999,3.16667,0.17318,2.0,0.0,0.0,0.0
1115,729.9999,3.34667,0.25523,2.0,0.0,0.0,0.0
1116,739.9999,3.41333,0.19751,2.0,0.0,0.0,0.0
1119,769.9999,3.24667,0.08628999999999999,2.0,0.0,0.0,0.0
1120,779.9999,3.31333,0.11899,2.0,0.0,0.0,0.0
1121,789.9999,3.46667,0.17495,2.0,0.0,0.0,0.0
1123,809.9999,3.42667,0.09888,2.0,0.0,0.0,0.0
1125,829.9999,3.35333,0.01685,2.0,0.0,0.0,0.0
1126,839.9999,3.03333,0.04142,2.0,0.0,0.0,0.0
1127,849.9999,3.16667,0.11228,2.0,0.0,0.0,0.0
1128,859.9999,3.37333,0.1718,2.0,0.0,0.0,0.0
1129,869.9999,3.06667,0.12133,2.0,0.0,0.0,0.0
1130,879.9999,3.14,0.02386,2.0,0.0,0.0,0.0
1132,899.9999,3.1,0.05463,2.0,0.0,0.0,0.0
1133,99.9999,4.3133300000000006,0.5998100000000001,2.0,2.0,1.0,0.0
1134,109.9999,4.12,0.53678,2.0,1.0,1.0,0.0
1135,119.9999,4.04,0.47005,2.0,1.0,1.0,0.0
1137,139.9999,3.84,0.44074,2.0,1.0,0.0,0.0
1140,169.9999,3.61333,0.33892,2.0,1.0,0.0,0.0
1143,199.9999,3.5733300000000003,0.3951,2.0,1.0,0.0,0.0
1144,209.9999,3.72667,0.36947,2.0,1.0,0.0,0.0
1145,219.9999,3.66667,0.40712,2.0,1.0,0.0,0.0
1147,239.9999,3.41333,0.33557,2.0,0.0,0.0,0.0
1148,249.9999,3.66,0.39533,2.0,0.0,0.0,0.0
1149,259.9999,3.46,0.37766,2.0,0.0,0.0,0.0
1150,269.9999,3.2,0.33591,2.0,0.0,0.0,0.0
1153,299.9999,3.3,0.27469,2.0,0.0,0.0,0.0
1154,309.9999,3.34,0.25354,2.0,0.0,0.0,0.0
1156,329.9999,3.28,0.26995,2.0,0.0,0.0,0.0
1159,359.9999,3.48667,0.27251,2.0,0.0,0.0,0.0
1160,369.9999,3.36,0.21687,2.0,0.0,0.0,0.0
1163,399.9999,3.25333,0.26327,2.0,0.0,0.0,0.0
1165,419.9999,3.42667,0.21097,2.0,0.0,0.0,0.0
1167,439.9999,3.08667,0.17563,2.0,0.0,0.0,0.0
1170,469.9999,3.37333,0.11527,2.0,0.0,0.0,0.0
1175,519.9999,3.21333,0.14543,2.0,0.0,0.0,0.0
1179,559.9999,3.04,0.05599,2.0,0.0,0.0,0.0
1182,589.9999,3.04,0.08217,2.0,0.0,0.0,0.0
1183,599.9999,3.04667,0.10016,2.0,0.0,0.0,0.0
1188,649.9999,3.06,0.06774,2.0,0.0,0.0,0.0
1191,679.9999,2.94667,0.05921000000000001,2.0,0.0,0.0,0.0
1193,699.9999,3.2,0.13393,2.0,0.0,0.0,0.0
1194,709.9999,3.28,0.19134,2.0,0.0,0.0,0.0
1196,729.9999,3.1066700000000003,0.16689,2.0,0.0,0.0,0.0
1200,769.9999,3.1066700000000003,0.23607,2.0,0.0,0.0,0.0
1202,789.9999,3.28,0.24214,2.0,0.0,0.0,0.0
1204,809.9999,3.12,0.14612,2.0,0.0,0.0,0.0
1205,819.9999,2.96,0.14758,2.0,0.0,0.0,0.0
1208,849.9999,3.1,0.10336,2.0,0.0,0.0,0.0
1209,859.9999,2.92,0.02737,2.0,0.0,0.0,0.0
1211,879.9999,3.02667,0.13697,2.0,0.0,0.0,0.0
1214,99.9999,2.48,0.02614,2.0,0.0,0.0,0.0
1216,119.9999,2.58667,0.06832,2.0,0.0,0.0,0.0
1218,139.9999,2.52,0.08607999999999999,2.0,0.0,0.0,0.0
1219,149.9999,2.74667,0.10859,2.0,0.0,0.0,0.0
1220,159.9999,2.7,0.06621,2.0,0.0,0.0,0.0
1222,179.9999,2.66,0.03476,2.0,0.0,0.0,0.0
1225,209.9999,2.80667,0.09014,2.0,0.0,0.0,0.0
1226,219.9999,2.78,0.07342,2.0,0.0,0.0,0.0
1228,239.9999,2.78,0.10798,2.0,0.0,0.0,0.0
1230,259.9999,2.98,0.11407,2.0,0.0,0.0,0.0
1235,309.9999,3.14667,0.21949,2.0,0.0,0.0,0.0
1239,349.9999,3.1266700000000003,0.14859,2.0,0.0,0.0,0.0
1240,359.9999,3.06667,0.18312,2.0,0.0,0.0,0.0
1242,379.9999,3.1,0.14639000000000002,2.0,0.0,0.0,0.0
1243,389.9999,2.98667,0.15780999999999998,2.0,0.0,0.0,0.0
1244,399.9999,3.05333,0.15322,2.0,0.0,0.0,0.0
1245,409.9999,2.83333,0.09951,2.0,0.0,0.0,0.0
1247,429.9999,3.16,0.07134,2.0,0.0,0.0,0.0
1248,439.9999,3.03333,0.05349,2.0,0.0,0.0,0.0
1251,469.9999,3.22667,0.1149,2.0,0.0,0.0,0.0
1252,479.9999,3.29333,0.13112,2.0,0.0,0.0,0.0
1253,489.9999,3.18,0.05334,2.0,0.0,0.0,0.0
1256,519.9999,2.82667,0.04691,2.0,0.0,0.0,0.0
1257,529.9999,3.02667,0.02276,2.0,0.0,0.0,0.0
1259,549.9999,3.08,0.04513,2.0,0.0,0.0,0.0
1261,569.9999,3.04667,0.10135,2.0,0.0,0.0,0.0
1264,599.9999,3.16667,0.02526,2.0,0.0,0.0,0.0
1265,609.9999,3.24667,0.12128,2.0,0.0,0.0,0.0
1266,619.9999,3.06,0.08062000000000001,2.0,0.0,0.0,0.0
1268,639.9999,3.02,0.18039,2.0,0.0,0.0,0.0
1273,689.9999,3.16,0.10793,2.0,0.0,0.0,0.0
1276,719.9999,3.02,0.01177,2.0,0.0,0.0,0.0
1277,729.9999,3.23333,0.08544,2.0,0.0,0.0,0.0
1279,749.9999,3.22,0.051620000000000006,2.0,0.0,0.0,0.0
1280,759.9999,3.04667,0.07286000000000001,2.0,0.0,0.0,0.0
1281,769.9999,3.22667,0.17326,2.0,0.0,0.0,0.0
1285,809.9999,3.08,0.06096,2.0,0.0,0.0,0.0
1287,829.9999,3.08667,0.14368,2.0,0.0,0.0,0.0
1288,839.9999,2.86,0.05124,2.0,0.0,0.0,0.0
1292,879.9999,3.04,0.1364,2.0,0.0,0.0,0.0
1293,889.9999,3.04,0.15937,2.0,0.0,0.0,0.0
1296,109.9999,3.65333,0.19579,2.0,1.0,0.0,0.0
1297,119.9999,3.72667,0.23349,2.0,1.0,0.0,0.0
1299,139.9999,3.6,0.22141,2.0,1.0,0.0,0.0
1300,149.9999,3.34667,0.26912,2.0,0.0,0.0,0.0
1302,169.9999,3.21333,0.18342,2.0,0.0,0.0,0.0
1303,179.9999,3.43333,0.11718,2.0,0.0,0.0,0.0
1306,209.9999,3.20667,0.24766,2.0,0.0,0.0,0.0
1307,219.9999,3.27333,0.22266,2.0,0.0,0.0,0.0
1308,229.9999,3.26,0.21767,2.0,0.0,0.0,0.0
1310,249.9999,3.33333,0.16692,2.0,0.0,0.0,0.0
1311,259.9999,3.38667,0.24132,2.0,0.0,0.0,0.0
1312,269.9999,3.3,0.24447,2.0,0.0,0.0,0.0
1315,299.9999,3.19333,0.20054,2.0,0.0,0.0,0.0
1316,309.9999,3.00667,0.17816,2.0,0.0,0.0,0.0
1317,319.9999,3.1266700000000003,0.20396,2.0,0.0,0.0,0.0
1321,359.9999,3.1,0.17093,2.0,0.0,0.0,0.0
1324,389.9999,2.95333,0.16425,2.0,0.0,0.0,0.0
1326,409.9999,3.06,0.2523,2.0,0.0,0.0,0.0
1329,439.9999,3.29333,0.27517,2.0,0.0,0.0,0.0
1330,449.9999,3.26667,0.1737,2.0,0.0,0.0,0.0
1331,459.9999,3.06667,0.18842,2.0,0.0,0.0,0.0
1332,469.9999,3.01333,0.15825,2.0,0.0,0.0,0.0
1333,479.9999,3.02,0.13599,2.0,0.0,0.0,0.0
1334,489.9999,3.16667,0.21114,2.0,0.0,0.0,0.0
1338,529.9999,3.36,0.10545,2.0,0.0,0.0,0.0
1339,539.9999,3.16667,0.09909,2.0,0.0,0.0,0.0
1341,559.9999,3.15333,0.09193,2.0,0.0,0.0,0.0
1342,569.9999,3.29333,0.06792999999999999,2.0,0.0,0.0,0.0
1343,579.9999,3.1066700000000003,0.05673,2.0,0.0,0.0,0.0
1344,589.9999,3.11333,0.02692,2.0,0.0,0.0,0.0
1345,599.9999,3.1266700000000003,0.08005,2.0,0.0,0.0,0.0
1346,609.9999,3.18,0.042710000000000005,2.0,0.0,0.0,0.0
1349,639.9999,3.13333,0.03424,2.0,0.0,0.0,0.0
1352,669.9999,2.88667,0.07882,2.0,0.0,0.0,0.0
1354,689.9999,3.07333,0.12439,2.0,0.0,0.0,0.0
1355,699.9999,3.06667,0.13285999999999998,2.0,0.0,0.0,0.0
1356,709.9999,3.02667,0.14229,2.0,0.0,0.0,0.0
1358,729.9999,2.87333,0.0597,2.0,0.0,0.0,0.0
1359,739.9999,2.96667,0.07833,2.0,0.0,0.0,0.0
1361,759.9999,3.08667,0.18836,2.0,0.0,0.0,0.0
1363,779.9999,2.84,0.13685,2.0,0.0,0.0,0.0
1365,799.9999,3.25333,0.1593,2.0,0.0,0.0,0.0
1366,809.9999,3.15333,0.11474,2.0,0.0,0.0,0.0
1367,819.9999,3.28,0.18488,2.0,0.0,0.0,0.0
1368,829.9999,3.27333,0.19418,2.0,0.0,0.0,0.0
1369,839.9999,3.07333,0.14037,2.0,0.0,0.0,0.0
1370,849.9999,3.23333,0.10866,2.0,0.0,0.0,0.0
1371,859.9999,3.12,0.18801,2.0,0.0,0.0,0.0
1372,869.9999,3.20667,0.16952,2.0,0.0,0.0,0.0
1374,889.9999,3.15333,0.15533,2.0,0.0,0.0,0.0
1375,899.9999,3.26,0.09478,2.0,0.0,0.0,0.0
1377,109.9999,3.74667,0.04972,2.0,1.0,0.0,0.0
1378,119.9999,3.50667,0.09631,2.0,1.0,0.0,0.0
1379,129.9999,3.38,0.06139,2.0,1.0,0.0,0.0
1381,149.9999,3.32667,0.14362,2.0,1.0,0.0,0.0
1383,169.9999,3.21333,0.13239,2.0,0.0,0.0,0.0
1386,199.9999,3.03333,0.09527,2.0,0.0,0.0,0.0
1387,209.9999,3.1066700000000003,0.12628,2.0,0.0,0.0,0.0
1393,269.9999,3.16667,0.26268,2.0,0.0,0.0,0.0
1394,279.9999,3.25333,0.24,2.0,0.0,0.0,0.0
1396,299.9999,3.1,0.14633,2.0,0.0,0.0,0.0
1399,329.9999,2.95333,0.11289,2.0,0.0,0.0,0.0
1400,339.9999,2.96,0.06611,2.0,0.0,0.0,0.0
1402,359.9999,3.25333,0.05633,2.0,0.0,0.0,0.0
1403,369.9999,3.16667,0.03635,2.0,0.0,0.0,0.0
1404,379.9999,3.05333,0.06041000000000001,2.0,0.0,0.0,0.0
1406,399.9999,3.03333,0.04425,2.0,0.0,0.0,0.0
1407,409.9999,3.04,0.058220000000000015,2.0,0.0,0.0,0.0
1408,419.9999,2.97333,0.04539,2.0,0.0,0.0,0.0
1411,449.9999,2.82667,0.06216,2.0,0.0,0.0,0.0
1412,459.9999,2.86667,0.06396,2.0,0.0,0.0,0.0
1414,479.9999,2.72,0.10012,2.0,0.0,0.0,0.0
1415,489.9999,3.00667,0.14344,2.0,0.0,0.0,0.0
1417,509.9999,3.16667,0.1517,2.0,0.0,0.0,0.0
1418,519.9999,3.1266700000000003,0.03881,2.0,0.0,0.0,0.0
1420,539.9999,3.06667,0.09277,2.0,0.0,0.0,0.0
1421,549.9999,3.11333,0.11433,2.0,0.0,0.0,0.0
1422,559.9999,3.09333,0.16153,2.0,0.0,0.0,0.0
1425,589.9999,3.28,0.08111,2.0,0.0,0.0,0.0
1429,629.9999,3.20667,0.12909,2.0,0.0,0.0,0.0
1431,649.9999,3.23333,0.08283,2.0,0.0,0.0,0.0
1432,659.9999,3.24667,0.11129,2.0,0.0,0.0,0.0
1434,679.9999,3.33333,0.16142,2.0,0.0,0.0,0.0
1438,719.9999,3.26667,0.13284,2.0,0.0,0.0,0.0
1441,749.9999,3.30667,0.10823,2.0,0.0,0.0,0.0
1443,769.9999,3.33333,0.0623,2.0,0.0,0.0,0.0
1445,789.9999,3.11333,0.13174,2.0,0.0,0.0,0.0
1447,809.9999,3.06,0.08378,2.0,0.0,0.0,0.0
1448,819.9999,3.34667,0.14085,2.0,0.0,0.0,0.0
1449,829.9999,3.24667,0.19765,2.0,0.0,0.0,0.0
1450,839.9999,3.03333,0.13314,2.0,0.0,0.0,0.0
1452,859.9999,2.96667,0.17219,2.0,0.0,0.0,0.0
1453,869.9999,3.32,0.09935,2.0,0.0,0.0,0.0
1457,99.9999,4.26,0.54996,2.0,2.0,1.0,0.0
1459,119.9999,4.22667,0.56895,2.0,1.0,1.0,0.0
1461,139.9999,4.04,0.52932,2.0,1.0,1.0,0.0
1462,149.9999,3.9,0.54692,2.0,1.0,0.0,0.0
1466,189.9999,3.8,0.50417,2.0,1.0,0.0,0.0
1467,199.9999,3.76667,0.42102,2.0,1.0,0.0,0.0
1468,209.9999,3.66,0.3923,2.0,1.0,0.0,0.0
1472,249.9999,3.7,0.49246,2.0,0.0,0.0,0.0
1474,269.9999,3.5533300000000003,0.38852,2.0,0.0,0.0,0.0
1479,319.9999,3.1,0.26684,2.0,0.0,0.0,0.0
1482,349.9999,3.04667,0.21076,2.0,0.0,0.0,0.0
1483,359.9999,3.09333,0.15132,2.0,0.0,0.0,0.0
1484,369.9999,3.26,0.19262,2.0,0.0,0.0,0.0
1485,379.9999,3.28,0.15024,2.0,0.0,0.0,0.0
1486,389.9999,3.33333,0.2707,2.0,0.0,0.0,0.0
1487,399.9999,3.44667,0.21276,2.0,0.0,0.0,0.0
1489,419.9999,3.21333,0.16535,2.0,0.0,0.0,0.0
1491,439.9999,2.97333,0.11707,2.0,0.0,0.0,0.0
1493,459.9999,2.84,0.19728,2.0,0.0,0.0,0.0
1495,479.9999,2.91333,0.14406,2.0,0.0,0.0,0.0
1496,489.9999,3.1,0.10858,2.0,0.0,0.0,0.0
1497,499.9999,2.9,0.11614,2.0,0.0,0.0,0.0
1498,509.9999,3.21333,0.11467,2.0,0.0,0.0,0.0
1500,529.9999,2.91333,0.09432,2.0,0.0,0.0,0.0
1501,539.9999,3.18,0.14886,2.0,0.0,0.0,0.0
1503,559.9999,3.16667,0.12635,2.0,0.0,0.0,0.0
1505,579.9999,3.22667,0.06061,2.0,0.0,0.0,0.0
1506,589.9999,3.07333,0.0483,2.0,0.0,0.0,0.0
1508,609.9999,3.1,0.14306,2.0,0.0,0.0,0.0
1509,619.9999,3.24667,0.11042,2.0,0.0,0.0,0.0
1510,629.9999,3.33333,0.09603,2.0,0.0,0.0,0.0
1512,649.9999,3.24667,0.11834,2.0,0.0,0.0,0.0
1514,669.9999,3.22,0.08728,2.0,0.0,0.0,0.0
1515,679.9999,3.06,0.04733,2.0,0.0,0.0,0.0
1517,699.9999,2.85333,0.02444,2.0,0.0,0.0,0.0
1521,739.9999,3.32,0.11562,2.0,0.0,0.0,0.0
1523,759.9999,3.30667,0.12916,2.0,0.0,0.0,0.0
1524,769.9999,3.26,0.10619,2.0,0.0,0.0,0.0
1526,789.9999,3.11333,0.07704,2.0,0.0,0.0,0.0
1527,799.9999,3.02,0.09564,2.0,0.0,0.0,0.0
1528,809.9999,3.22,0.09313,2.0,0.0,0.0,0.0
1530,829.9999,3.13333,0.08017,2.0,0.0,0.0,0.0
1531,839.9999,3.25333,0.00927,2.0,0.0,0.0,0.0
1532,849.9999,2.95333,0.02847,2.0,0.0,0.0,0.0
1533,859.9999,2.90667,0.02967,2.0,0.0,0.0,0.0
1539,109.9999,3.81333,0.25076,2.0,1.0,0.0,0.0
1541,129.9999,3.69333,0.21562,2.0,1.0,0.0,0.0
1542,139.9999,3.45333,0.26703000000000005,2.0,1.0,0.0,0.0
1543,149.9999,3.4733300000000003,0.2393,2.0,1.0,0.0,0.0
1544,159.9999,3.7,0.22537,2.0,1.0,0.0,0.0
1545,169.9999,3.42667,0.21081,2.0,0.0,0.0,0.0
1546,179.9999,3.64667,0.28259,2.0,0.0,0.0,0.0
1547,189.9999,3.60667,0.22206,2.0,0.0,0.0,0.0
